,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.092,0.183,0.1258741258741259,0.22144522144522144,0.17710691785785335,0.17555138917337332,0.8255513875895436,0.843283471645496,0.001458913395146988,0.0010020965967991449,0.0010018425010175857,0.0014935102433861912,0.001036672193719375,0.0010363929959910513,0.001425028337872787,0.0009680266009157002,0.0019125181573660447,0.0011272603771784618,0.0
1,0.102,0.19,0.10256410256410256,0.20745920745920746,0.15604033798403347,0.15816014504373474,0.8138803317238219,0.8381790955520366,0.0026265846543836865,0.0017261369601933437,0.0017227740696752524,0.0026726795043922106,0.0017721730336519106,0.0017688626849137886,0.0025801058636636108,0.0016794637256625036,0.0032769627132435016,0.0017294056935716956,0.0
2,0.125,0.17,0.10023310023310024,0.20512820512820512,0.16341421465428194,0.17167531049817086,0.8228901460289277,0.8722101906744847,0.0008103055706359982,0.0006556960292670995,0.0006553745930889661,0.0008359605826422871,0.0006813324052288097,0.000680994755234241,0.0007847774336399456,0.0006301919859955552,0.0009584677114816227,0.0006928463458500595,0.0
3,0.098,0.196,0.1048951048951049,0.19347319347319347,0.14964497966955667,0.15115732185216565,0.8277342318315816,0.8274431788559888,0.0008851184890919479,0.0006203085168884634,0.0006203619906485814,0.0009033942535257766,0.000638572113903692,0.00063858075510059,0.0008670123982436758,0.0006021071584616608,0.001174588707472984,0.0007194068476919617,0.0
4,0.113,0.198,0.13986013986013987,0.16317016317016317,0.13943572986583191,0.14889531312570503,0.8265736814427543,0.737670918980387,0.0023965251929683085,0.001604969120793007,0.0016021130977774637,0.002456318549366232,0.0016647005737862781,0.0016618226023051015,0.002337354001399003,0.0015457091790989214,0.003259165373778828,0.0018988964610269076,0.0
5,0.092,0.199,0.08857808857808858,0.20279720279720279,0.15226427777906132,0.15179482258595164,0.8303525006778226,0.8090891433706364,0.0012548613573501177,0.0008674950779549141,0.0008680575852532718,0.0012749457554671456,0.00088756469500206,0.0008880862959048836,0.0012347464210378273,0.0008471942890677484,0.001610516472344373,0.0009445926863996248,0.0
6,0.089,0.214,0.06526806526806526,0.23543123543123542,0.1668163629439568,0.17555439690751973,0.8202283583175252,0.8139016129032909,0.0023424981484338977,0.0016034771494078284,0.0016029148167533802,0.0023943133534976365,0.001655255033593862,0.001654622627830863,0.0022912086867392357,0.001552004117451023,0.0028360833316017106,0.0015659215526798796,0.0
7,0.107,0.187,0.08391608391608392,0.17715617715617715,0.14403982573000157,0.14366454793998554,0.8179699159977903,0.8835403902332988,0.0017358756390800948,0.00134944318009183,0.0013490324487064592,0.0017803139578979994,0.001393852006432145,0.001393351396732859,0.0016921863933652154,0.0013057212339582167,0.0019443096478412752,0.0012802535870997012,0.0
8,0.095,0.198,0.08158508158508158,0.21212121212121213,0.15752521892514637,0.15990241382151693,0.8222859304397299,0.870771993214245,0.0008816246485182287,0.0006140902565773382,0.0006168097999010127,0.0009006508071248961,0.000633100208603103,0.0006358754794116978,0.0008626115797660578,0.0005950173273823857,0.00112316084500824,0.0006633585037372929,0.0
9,0.101,0.208,0.10256410256410256,0.1888111888111888,0.15293206284543168,0.15303208189994044,0.8047516591199447,0.8021608533265994,0.0012200011378799874,0.0009418089743952332,0.000941299118455631,0.001252433051941281,0.0009742216964991899,0.0009736467083857226,0.0011878203899161094,0.0009096109100631052,0.0013177846618132854,0.0008397423680768255,0.0
10,0.085,0.205,0.10023310023310024,0.22377622377622378,0.16737300954700407,0.17158961313983054,0.813197851646228,0.7847351773658203,0.0014907570716598457,0.001204470984217637,0.0012043445644392616,0.0015317060575822368,0.0012454096877438903,0.0012452764623109413,0.001450808913586204,0.0011643835192441544,0.0018094738360278084,0.0013173142857206485,0.0
11,0.107,0.176,0.08857808857808858,0.2191142191142191,0.17039524928411454,0.17410526131573062,0.8275510735153335,0.8592737920761306,0.0013268536344593536,0.0009489062043098277,0.0009482856067458629,0.001352470301082479,0.0009744993259091866,0.0009738504608721086,0.0013014269949456622,0.0009233628776209916,0.001637684299029274,0.0009880635962378841,0.0
12,0.096,0.211,0.08857808857808858,0.1794871794871795,0.1501653031866019,0.15276049080829765,0.8085883515005897,0.791750924706043,0.0019760831691611816,0.0014543404611509461,0.0014538294248348355,0.002018579850978234,0.0014968122309266252,0.0014962654767161688,0.0019339413088457404,0.001412011068479089,0.002503351849908025,0.0016065286021627466,0.0
13,0.086,0.211,0.10722610722610723,0.19347319347319347,0.1439281823402761,0.14121832165935091,0.8134424963904479,0.7326794496481761,0.01875646880256784,0.014375168754503741,0.014385150282308417,0.01920513163294534,0.014823650419290738,0.014833877657767752,0.01831284294139482,0.013929934306851716,0.022787364852595006,0.015256292590063347,0.0
14,0.088,0.208,0.12121212121212122,0.21445221445221446,0.1796232991063902,0.187406250896107,0.8228261603820723,0.8313194529755016,0.0011809710112532135,0.0008480536080291811,0.0008474508471236189,0.0012073589640678624,0.0008744272624797399,0.0008737760774108934,0.0011546656936985626,0.0008216268189712736,0.0015351501277169088,0.0009628954811025599,0.0
15,0.104,0.212,0.06293706293706294,0.1888111888111888,0.15342677084433015,0.15939741683394168,0.8134616341749235,0.7710290434894388,0.004099018386136026,0.0028559547425612147,0.00285118195764991,0.00420112300755978,0.0029579558949637506,0.0029531811168629074,0.003996069107913222,0.0027530932593050443,0.005326312075787139,0.0031905292619102466,0.0
16,0.1,0.206,0.09324009324009325,0.21445221445221446,0.16674471898895965,0.16913102285384318,0.8162431765578698,0.7559425850325563,0.0016308442342517007,0.0012202455142951746,0.001220522827589441,0.0016782162978660094,0.0012675875565310657,0.001267844266672195,0.0015844720359863775,0.0011738517446745454,0.002025364038189383,0.0013198026532317026,0.0
17,0.098,0.195,0.10023310023310024,0.20279720279720279,0.14969309870189812,0.1520804672692705,0.8172477776636276,0.8128971850413046,0.0016312876636571944,0.001252558134927799,0.0012496997805091171,0.0016687833520079459,0.001290031866324425,0.0012871100702743295,0.0015943743911187107,0.0012155416585061508,0.0020128886261936377,0.0013619472257199918,0.0
18,0.106,0.205,0.08391608391608392,0.20279720279720279,0.15360258575672822,0.15530093391428818,0.8003291209064352,0.8321231398819289,0.0014905055863927642,0.0011644047884592959,0.0011646859103761498,0.0015197183336797576,0.001193595185858464,0.0011938245622374836,0.0014613070179435041,0.0011351526230057225,0.001877029268212176,0.0013166040981185312,0.0
19,0.105,0.209,0.06993006993006994,0.20512820512820512,0.16178325821860112,0.16518018654898625,0.8140694710088956,0.8340761815819248,0.0012549552219500856,0.0009107960260310277,0.0009094068215524118,0.0012923255047522502,0.0009481428147969438,0.00094674311577505,0.001218786461415061,0.000874570552280777,0.0015334196942650114,0.0009419597525330612,0.0
20,0.096,0.217,0.11888111888111888,0.15384615384615385,0.13101780175872665,0.1373132973148475,0.8041030317035316,0.7726138677912049,0.0013721732816656042,0.0010443398480148572,0.0010435220654094184,0.0014069135341222745,0.0010790612448845801,0.0010782344171781629,0.0013381507905878083,0.001010253063276431,0.0016904873473470772,0.0011270666409149187,0.0
21,0.105,0.185,0.10256410256410256,0.1888111888111888,0.14923761098055321,0.15002568331622226,0.8326631936694326,0.8292729613410309,0.001020101326689293,0.000837713529629643,0.0008372739846990977,0.001052863338647164,0.0008704632247473624,0.0008700023211071201,0.000988252833486556,0.0008058301728065695,0.0011895723627844803,0.000876118819838909,0.0
22,0.103,0.222,0.0979020979020979,0.20279720279720279,0.1575029000471207,0.16102558269812886,0.8021467250001374,0.8251038133282789,0.0011280657275833882,0.0009323594291113873,0.000931842281610159,0.0011727841085173692,0.000977063292213711,0.0009765160959326182,0.0010848776872703723,0.0008891619177449294,0.0011980703584609541,0.0008617755081425072,0.0
23,0.102,0.212,0.09090909090909091,0.20745920745920746,0.1580768728208165,0.16556230711688663,0.7938282208476843,0.8311065850211097,0.0016002962114268062,0.0012474786927470477,0.0012475903352554129,0.0016375461302478463,0.0012847020347582518,0.001284773136320617,0.001563062547904399,0.0012102285709046224,0.0019243603089105074,0.0013180920977688545,0.0
24,0.097,0.218,0.12354312354312354,0.1958041958041958,0.15427910255350952,0.15917348945622806,0.8154226720239997,0.8256072284640337,0.0019129600940640489,0.0015006440574234674,0.0015002398655879626,0.0019528386310689698,0.0015404994473508307,0.001540098700459854,0.0018728524450342754,0.0014604316055525637,0.002390503619676089,0.001681848385516839,0.0
