,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.516,0.2,0.5151515151515151,0.2097902097902098,0.21990447660960172,0.2330222269663088,0.7266425425555096,0.7296861719423576,0.016526386947541608,0.015193556500502452,0.015191231676909719,0.017737937917179154,0.016359896168418125,0.016356714350060877,0.014510911227091621,0.01327298887982883,0.018099427132312502,0.015972327657967484,0.0
1,0.51,0.19,0.5244755244755245,0.19347319347319347,0.16028753631915604,0.16995374258005638,0.7698563620117698,0.7512667890049137,0.017931575948567605,0.014927206285159549,0.014930727431942245,0.02160491824434405,0.01850953148143068,0.01852050709024209,0.014238574004592025,0.011417227795790954,0.025417121335121647,0.02056925341274695,0.0
2,0.53,0.19,0.5221445221445221,0.1561771561771562,0.17166242061819117,0.17305596817536126,0.7676216882185007,0.8091450494754928,0.0022839440428742857,0.0019720408131052277,0.0019710141557162052,0.0027725050216603846,0.002450771436547931,0.002449271948765888,0.0018053301965120009,0.0015145093947818865,0.002689712571603304,0.002190000472652558,0.0
3,0.49,0.199,0.5058275058275058,0.2097902097902098,0.1847617457993498,0.1911944535149665,0.7377235575529054,0.7963781215871433,0.0025619919440400566,0.0020761634692008325,0.0020756127045958427,0.0030212394403990213,0.002524427312318484,0.0025229714960436885,0.0021396234036986164,0.0016781969966152728,0.00336557819636513,0.002572717585902675,0.0
4,0.508,0.184,0.5174825174825175,0.1864801864801865,0.17943130842413707,0.18065626219477315,0.7703372654762287,0.7690824411861189,0.004755768243747369,0.003369675490605911,0.003374473553031572,0.005528549047489717,0.004107901961813732,0.004111350361559855,0.003986109237503177,0.0026739402411536475,0.008125971557459342,0.005871295415164603,0.0
5,0.479,0.205,0.4592074592074592,0.2097902097902098,0.17793339977247682,0.1844157959990316,0.7323835715456721,0.7338346012819038,0.020522035187657155,0.01760885302865174,0.017608951171901647,0.02407210112417306,0.021101928025403213,0.02110347653196777,0.016800378927027862,0.014028115623364971,0.027243166204783946,0.02247963654639616,0.0
6,0.466,0.22,0.46386946386946387,0.22377622377622378,0.1985966454024521,0.20222778128643232,0.7177233145734372,0.7053030873736228,0.025273860263040963,0.02167257323961822,0.021679339059140768,0.027611446010767347,0.02393172565109419,0.023938753673351843,0.022235053784647848,0.018825536036073225,0.032760925077644866,0.0269024126864605,0.0
7,0.503,0.189,0.46386946386946387,0.19813519813519814,0.18474835367055556,0.197553873298138,0.7570671744970149,0.819068007199284,0.004611551190026388,0.004009253264685273,0.004007759683097169,0.005452871412346592,0.004834174300533422,0.004831798483622429,0.003806802620517378,0.0032393206990779856,0.005736811330218275,0.0047617174566299434,0.0
8,0.493,0.19,0.5198135198135199,0.20745920745920746,0.20058015861416623,0.21830466904045165,0.7762020981461056,0.8223331613150784,0.00115309804675797,0.0010075045209527896,0.0010065672093745913,0.0013417136848962127,0.0011928780918268208,0.0011915804527360182,0.0009567029426249059,0.0008182741010603343,0.0013212179249928685,0.001083358161997829,0.0
9,0.493,0.208,0.48484848484848486,0.22377622377622378,0.2190765832835974,0.2223551176381383,0.7443618290952818,0.7215210965324003,0.004286937508324833,0.0035702681683598423,0.0035678946615800007,0.004712687739772893,0.003979658558172575,0.003977163874538134,0.003782485694737877,0.0031052551059474742,0.005660153905810825,0.004496480891415656,0.0
