,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.501,0.204,0.5128205128205128,0.20745920745920746,0.07237517911406141,0.1062029092097194,0.8910008908154521,0.8416776124295475,0.015434737679838887,0.009781827748573318,0.0,0.016722730004519376,0.010133426026957812,0.0,0.013365204172579977,0.008941880636126713,0.040750958640351026,0.015364671009306337,0.0
1,0.517,0.196,0.5104895104895105,0.19114219114219114,0.09032714690832687,0.11206501780793235,0.8802110196890818,0.887704111840592,0.0032237311496049474,0.0015734304754925685,0.0,0.0035217501241885793,0.0016395006919417232,0.0,0.002730950155949022,0.0014377090493346725,0.008246002393499128,0.0024703893340828967,0.0
2,0.484,0.209,0.5151515151515151,0.21212121212121213,0.11053347104819378,0.1345839493276155,0.8853195801308467,0.820266972407725,0.008461317323887283,0.0053041511366844485,0.0,0.009015539027585204,0.005478491103194004,0.0,0.007467068759267014,0.004887271279597207,0.021258862538928364,0.008397709430481666,0.0
3,0.505,0.194,0.4988344988344988,0.1888111888111888,0.07497723913304645,0.09726661117882232,0.8863077434728736,0.9430824096854546,0.006352845818299293,0.004579899000106897,0.0,0.006934909119957073,0.004752335377922628,0.0,0.005609598186452583,0.0042254330244549995,0.01688930546144795,0.007260484783291769,0.0
4,0.496,0.212,0.48484848484848486,0.19114219114219114,0.11188317174369965,0.14366618453217977,0.8583948579216902,0.9018543451865321,0.013716649320906209,0.009981979170540747,0.0,0.014826423915994735,0.01032889812300164,0.0,0.012064681773958821,0.009179296753801428,0.03898176792676759,0.015772618810090094,0.0
5,0.518,0.192,0.5128205128205128,0.1655011655011655,0.09926419131175311,0.11440641276838293,0.9059776154628786,0.921747623201047,0.004020295094304502,0.002801852004774208,0.0,0.0042776316496562425,0.002917135689841175,0.0,0.003623493484434926,0.00258524867666374,0.011756223980865016,0.004442185823159098,0.0
6,0.481,0.206,0.5011655011655012,0.2097902097902098,0.10165320495758728,0.12023928770244727,0.8810632250687398,0.9271488862835788,0.004159027191576018,0.002197917334897913,0.0,0.004530020812475795,0.0022609747822472334,0.0,0.0036186919012088283,0.0020528961943275742,0.008782971042423674,0.0035274542264257993,0.0
7,0.487,0.209,0.4825174825174825,0.1958041958041958,0.09735939276931127,0.11332643893180283,0.8871299200259318,0.7956650872156283,0.0213152114118675,0.013619473253785017,0.0,0.023402604241255873,0.014118454116579996,0.0,0.018370195330489954,0.012470632167676982,0.052849160755480684,0.02142806064311619,0.0
8,0.495,0.2,0.5011655011655012,0.1888111888111888,0.10520803516997132,0.13186752040180072,0.8951565208012571,0.9003355424060241,0.006807619987526068,0.0037409797945252296,0.0,0.007341818626240577,0.0038670361376225847,0.0,0.005930474921561643,0.0034559448122152615,0.015668098976407883,0.005938287170986791,0.0
9,0.493,0.189,0.48717948717948717,0.19347319347319347,0.08779575367060738,0.10270049446996526,0.8902292287243946,0.9246365368735592,0.007987741091056176,0.006517812819921029,0.0,0.008612599176919318,0.006739300459424116,0.0,0.007089643326960897,0.0060503572213093,0.023674561580157395,0.010396218869061731,0.0
