,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.285,0.213,0.31002331002331,0.21445221445221446,0.08075921956630688,0.0981965367714088,0.9096237515758739,0.8987554373601973,0.007126440586031515,0.0014069918931612618,0.0014150540819417605,0.007326598126922503,0.0015883522978413162,0.0015952140889647108,0.0068527134506720724,0.001211979601373643,0.016563565085584413,0.00687119461316108,0.0020415816147094775
1,0.297,0.18,0.31002331002331,0.20745920745920746,0.08341953281104196,0.08817713161239656,0.9126702668082892,0.942219564168576,0.002287739429530166,0.0010241794199082142,0.0010206187493549163,0.002422474246544221,0.0011539782772812825,0.0011507570004217515,0.002135254335122243,0.0008895073549910141,0.003631192647749186,0.0014906482489319643,0.0008878553301580877
2,0.296,0.216,0.2913752913752914,0.21445221445221446,0.10369571772693403,0.1199200775361272,0.9071345380557785,0.9224862271690285,0.0014417023871128244,0.0006433585606018354,0.0006448523989588251,0.001523821425807775,0.000722004901995882,0.0007229352264745731,0.0013419893920470598,0.0005577225320991134,0.002518267703988808,0.001170676209877617,0.001962431972534012
3,0.301,0.187,0.30536130536130535,0.19347319347319347,0.08615243879048158,0.09459156831215224,0.924113851255019,0.9428499559318811,0.0031912480033516846,0.0007792492747912636,0.0007767355290689121,0.003327659273477246,0.0009053873105559942,0.0009029949712741183,0.003034765277958068,0.0006591224178830743,0.005852213512438703,0.001770189555063367,0.004191530542697483
4,0.295,0.209,0.31934731934731936,0.20046620046620048,0.1006274819391452,0.10966746608844341,0.9032664649434302,0.8983530013043076,0.01986101764487317,0.00735373426576974,0.007365275991196105,0.02056061731770973,0.008002405445036265,0.00801750173927937,0.019021358298836468,0.0067020747365627575,0.03416986476236378,0.013001863677674648,0.0029540942505218042
5,0.281,0.178,0.3123543123543124,0.18181818181818182,0.09735039199369724,0.10369007120153376,0.9327239142890693,0.9541414758993442,0.0009380706818884143,7.175956685324676e-05,7.526286156000009e-05,0.0009701221236887483,0.00010104963651583459,0.0001044440249330711,0.0009026870361254638,4.6224102887831376e-05,0.0019272153671071935,0.0004555706721762374,0.0016334896902554478
6,0.306,0.215,0.2867132867132867,0.19813519813519814,0.09361633238559201,0.11529035143080349,0.9105398083579253,0.9526168044799759,0.0013442030576458837,0.00025453178553144404,0.0002445851327828794,0.0013808560869162584,0.00028651821728265165,0.0002776253169498614,0.0012915483501734042,0.00021914395807577907,0.002603387319588351,0.000760694339887333,0.003153847060182194
7,0.297,0.216,0.2634032634032634,0.21212121212121213,0.08751087031904903,0.11199617298186772,0.9152875724403878,0.9462971411108517,0.005371396357846651,0.0007319627979106491,0.0006971498458009946,0.005560065144288281,0.0008983582168904823,0.0008619499052539706,0.0051237582577809745,0.0005720318976325731,0.010781042858419913,0.0029598941656588836,0.00377989882467062
8,0.28,0.211,0.317016317016317,0.19347319347319347,0.08973730619548027,0.09830394695917125,0.9063628896213368,0.8914254794949691,0.006440949125408192,0.0018075615116860243,0.0018027782109883827,0.006589064111156342,0.0019403345810483684,0.0019379305878867194,0.006231735006573604,0.0016582690791586687,0.011140389139834627,0.00328188574368095,0.004490943723364898
9,0.318,0.189,0.29836829836829837,0.18414918414918416,0.07039854080197351,0.08829503573452419,0.9124014409803793,0.8685802506909924,0.014436960675352925,0.0024318751954995627,0.0024106984580378257,0.01491995208669814,0.0028484531191493873,0.002803422415044561,0.013820976935215553,0.002040772010328375,0.03191679056416927,0.01167507850621188,0.005314735966841787
10,0.309,0.191,0.3006993006993007,0.1958041958041958,0.08230904834967817,0.09696161778492005,0.915101075319048,0.8916137205546091,0.021595989313521358,0.0059244673702546595,0.0060406829264812185,0.022414424862144434,0.006681482920401327,0.006790745046883814,0.020645988644621867,0.0051984383896696365,0.0405965695362237,0.014053324638931396,0.004077532763176618
