,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.104,0.202,0.10955710955710955,0.2261072261072261,0.08721917773351608,0.10788495849690716,0.9229752429694711,0.9519984735781005,0.003938456523209365,0.000577663046556833,0.0005760311277673734,0.003958610196530734,0.0005974925520658325,0.0005954538967431837,0.003914608483758486,0.0005542753600211183,0.0066974103128540595,0.0009234109687671199,0.0013920556459613136
1,0.103,0.181,0.10023310023310024,0.19813519813519814,0.07517531010758376,0.08123369846778898,0.9293012444092011,0.9232943434243448,0.002158823995113957,0.0008163913591111927,0.0008167657368981555,0.0021878993115891365,0.000845347242495356,0.000845554190680828,0.002128091865562758,0.0007857804643436393,0.0033627063518832313,0.001056237063035021,0.0008576246303802969
2,0.115,0.218,0.08624708624708624,0.22377622377622378,0.09313476159683687,0.10903471710061399,0.9204435476532385,0.9491170873174544,0.0007808537390160125,0.0002162024911501883,0.0002164767695479802,0.0007915614247298162,0.00022681164039804053,0.00022710269807083537,0.0007690507167811109,0.00020495187989849931,0.0013487732021953064,0.000379492421325032,0.0029857139828118654
3,0.101,0.179,0.08391608391608392,0.1958041958041958,0.09354024959908086,0.10051183637693639,0.9285405045680929,0.8773530858561448,0.025078820842323022,0.005714610804521108,0.005782618456933054,0.025387908978314864,0.006021758196500145,0.0060866408904932875,0.02475864402197541,0.005397496927486978,0.04563773735212004,0.012369830121537924,0.0033589219075202312
4,0.097,0.205,0.10256410256410256,0.20046620046620048,0.08703823767890441,0.10345336093509629,0.9186709445696791,0.920317392975734,0.023072026923672495,0.005692391549727373,0.005537004347999225,0.023227790210000182,0.0058466216382297605,0.005683619440022707,0.022897946038294512,0.005520382845037208,0.03762982618051475,0.0077702751226419835,0.0025731760160760497
5,0.082,0.167,0.0979020979020979,0.1794871794871795,0.0808902169267107,0.08215307216673905,0.9416752052885509,0.961044554926278,0.0010733039763365791,0.0001790231921075181,0.00018380789159678037,0.0010824779350708255,0.00018815783567850144,0.00019276082492038302,0.0010639599157927944,0.0001693320001711643,0.0018243887828971424,0.00028716589225230354,0.001454797644739932
6,0.101,0.202,0.11888111888111888,0.20512820512820512,0.09330371620771068,0.10619933367099434,0.9323698814967989,0.9660262004674548,0.002135103241612067,0.0002243981342000172,0.00017682642325187294,0.002140822664113742,0.0002299490619810749,0.00018448743249312692,0.0021272265407851912,0.00021669099109424233,0.0037221993844614837,0.0004393608668025132,0.003417386008748652
7,0.082,0.212,0.11888111888111888,0.21212121212121213,0.09644235498384235,0.10893411667245749,0.934356615783111,0.9260531145699501,0.007238174245877878,0.001001215238997176,0.0009987417415552669,0.007283705650284794,0.0010463772780441123,0.0010452056697870457,0.007188645591853441,0.0009508929111338863,0.013281425073976309,0.0025632079922742034,0.0028236642070187967
8,0.103,0.199,0.11421911421911422,0.21445221445221446,0.08234021647408173,0.09011589224731949,0.9387930990031298,0.9135533622439886,0.0031595792393175975,0.001151584434206159,0.0011474365972462936,0.003252504896521511,0.0012443091384560586,0.0012390786446478679,0.003070004363265015,0.0010624555810072587,0.00518568529625066,0.001736150703952073,0.0012722369272872211
9,0.104,0.186,0.08158508158508158,0.20046620046620048,0.07724120063914992,0.09587557443014195,0.9283889716694873,0.8946596672598178,0.0059570167265536236,0.0010713203113092524,0.0010686022200813638,0.006001086220033573,0.0011148668529936921,0.001111535769925267,0.005907760023283262,0.0010231689033197624,0.010022522239029783,0.0016294180781440855,0.0016538960321261296
