,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.516,0.2,0.5151515151515151,0.2097902097902098,0.2199044766096022,0.23313076918282324,0.7266425425555108,0.7303707817057398,0.031006188013958647,0.013418488978616475,0.0,0.032345308533243335,0.013873661168906381,0.0,0.02813933468028318,0.012462986128528017,0.06460765544176769,0.02141492259298683,0.0
1,0.51,0.19,0.5244755244755245,0.19347319347319347,0.16028753631915643,0.17012284221858964,0.7698563620117688,0.7564375733152152,0.04157381690759236,0.027231679056450322,0.0,0.04461777141412443,0.028056660240545407,0.0,0.0373225647447427,0.02557275005168647,0.11302791827208904,0.043941191717537964,0.0
2,0.53,0.19,0.5221445221445221,0.1561771561771562,0.17166242061819129,0.17323382649374644,0.7676216882184999,0.8073618838087554,0.004986135771965203,0.003335807320566048,0.0,0.005619957477724917,0.003440943042765988,0.0,0.004274096772713546,0.0031103305987004635,0.014450554693554302,0.0053444245482471495,0.0
3,0.49,0.199,0.5058275058275058,0.2097902097902098,0.18476174579935,0.19104368869639846,0.7377235575529053,0.7930851701966777,0.0071734116575504,0.00521765596775678,0.0,0.0075564797805674775,0.005335617196565516,0.0,0.006654569366862876,0.004955584884965247,0.020489954772520535,0.00851509145722209,0.0
4,0.508,0.184,0.5174825174825175,0.1864801864801865,0.17943130842413701,0.18050702329935356,0.7703372654762278,0.7624970389390943,0.02176679924253625,0.01805360937345239,0.0,0.023360143264548824,0.018503673353893,0.0,0.01985595499920644,0.017090765706955436,0.06615408358593003,0.02936675214871253,0.0
5,0.479,0.205,0.4592074592074592,0.2097902097902098,0.17793339977247688,0.18453644869015598,0.7323835715456725,0.7264090350095334,0.05757354812847617,0.03381417323814879,0.0,0.06291016802639307,0.03447568405519202,0.0,0.05101380953535917,0.032178486100513534,0.13823231020910773,0.055291707933834366,0.0
6,0.466,0.22,0.46386946386946387,0.22377622377622378,0.19859664540245206,0.20246446455680672,0.7177233145734353,0.703494137108838,0.06732417087602444,0.039765597956225585,0.0,0.06987888347911189,0.04063166292006044,0.0,0.06229573030652799,0.037648071684543004,0.1524625274721725,0.06468999745207375,0.0
7,0.503,0.189,0.46386946386946387,0.19813519813519814,0.1847483536705559,0.19717451479389808,0.7570671744970151,0.8201599249967142,0.011714138200618696,0.006760435564660411,0.0,0.013755764658191316,0.006944506667668759,0.0,0.009827443927542113,0.006369646652572996,0.02601216458891667,0.010944848096821164,0.0
8,0.493,0.19,0.5198135198135199,0.20745920745920746,0.2005801586141661,0.21841022269581037,0.7762020981461064,0.8207534106854396,0.003078082301915995,0.0018297712166051871,0.0,0.003239351589161021,0.0018705164443173726,0.0,0.002822591783916065,0.001739727837773405,0.0074527790317674425,0.002989342730110388,0.0
9,0.493,0.208,0.48484848484848486,0.22377622377622378,0.21907658328359725,0.22259107798157662,0.7443618290952821,0.7258146789198993,0.011698304818957832,0.006881607929979296,0.0,0.01216598348235388,0.007038698529022334,0.0,0.010853158201696212,0.00650290884562223,0.02650164315513449,0.011173830101558264,0.0
10,0.502,0.211,0.48484848484848486,0.21212121212121213,0.19562224455042893,0.19764967989880314,0.7466049622796772,0.7241447353412639,0.005337119161753421,0.0029670461305488166,0.0,0.005755004343089854,0.003049179774066839,0.0,0.004759627574445516,0.002775943983342586,0.012582072467674139,0.004769854103397784,0.0
11,0.507,0.189,0.49184149184149184,0.1888111888111888,0.16685781818243203,0.17203931882102724,0.7548202331410144,0.7731490352073618,0.008656857426410744,0.005662734088378819,0.0,0.009471836086916473,0.005807363443544948,0.0,0.007717900744198855,0.005362079634136056,0.0218375884940269,0.009213563998086309,0.0
12,0.488,0.21,0.4825174825174825,0.20512820512820512,0.19171906625409824,0.2009848383155905,0.7432337170361326,0.7184621914397447,0.007919815904011659,0.0053053479600092095,0.0,0.008346208990031542,0.005428674855343379,0.0,0.007218218351385291,0.004996982309880339,0.020589402771080765,0.008586223900198692,0.0
13,0.49,0.198,0.5151515151515151,0.20046620046620048,0.18334146421303257,0.1932802660678784,0.7553067609150785,0.8219120647838338,0.004700235155994527,0.0023128588349818928,0.0,0.005328843371796036,0.002367157016374079,0.0,0.004023357601041716,0.002186805995786326,0.010432518286545291,0.003757549004924931,0.0
14,0.493,0.2,0.5081585081585082,0.19347319347319347,0.1825565918062326,0.1885434856215008,0.7587372305718503,0.8536676445827941,0.009049814314391523,0.004991042195575944,0.0,0.009826754321782713,0.005129827726048306,0.0,0.007957147079365502,0.004678102158657564,0.020997828411337145,0.008038297930896325,0.0
15,0.498,0.208,0.46153846153846156,0.2097902097902098,0.19321434299186535,0.20721011199076395,0.7167512938987342,0.6179126234585545,0.01613831734298897,0.011131574808804084,0.0,0.017349225607560817,0.011425273940843495,0.0,0.014485350020856144,0.010438125160310606,0.04210117619516752,0.017935640786142872,0.0
16,0.51,0.208,0.5058275058275058,0.22377622377622378,0.19308538706396666,0.2131179690280001,0.7178539906517938,0.6710192453704705,0.011311431867135544,0.006470294027807688,0.0,0.012248096215097981,0.006684588320832902,0.0,0.009974580386572493,0.005996425605927922,0.02714010033043345,0.010303549154372465,0.0
