,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.092,0.183,0.1258741258741259,0.22144522144522144,0.17710691785785326,0.17546427645687993,0.8255513875895424,0.8396657887474653,0.00708297753332353,0.005337144776680895,0.0,0.00714205797780665,0.00533739306301026,0.0,0.007021949282140592,0.005339305476847573,0.011818135062922813,0.009174431577459041,0.0
1,0.102,0.19,0.10256410256410256,0.20745920745920746,0.15604033798403352,0.15823446124962384,0.813880331723821,0.8388669175989384,0.011865169691712993,0.010189024272543744,0.0,0.011894732665283665,0.010189689359142372,0.0,0.011826354146835631,0.010191224503295968,0.020769800220893492,0.017511395873760018,0.0
2,0.125,0.17,0.10023310023310024,0.20512820512820512,0.16341421465428177,0.17202633966480682,0.8228901460289267,0.8720438236565028,0.0021552876104142036,0.001570615160074312,0.0,0.002181013022789577,0.0015708044760368333,0.0,0.0021281156702231243,0.0015703704017712972,0.0036504768999962365,0.00269833892531355,0.0
3,0.098,0.196,0.1048951048951049,0.19347319347319347,0.14964497966955656,0.15128752265299497,0.8277342318315806,0.8250800830218493,0.0033558518662752,0.0026210020918544553,0.0,0.003373892173386914,0.0026211225209657077,0.0,0.0033362346138124215,0.0026219450190430966,0.005643027007069776,0.004505240481440458,0.0
4,0.113,0.198,0.13986013986013987,0.16317016317016317,0.13943572986583253,0.14867900469262474,0.8265736814427548,0.7387201438109859,0.011264136775764528,0.009066737808852667,0.0,0.011355997127605747,0.0090674468703572,0.0,0.011167476415549521,0.009067754381323236,0.01898913924856199,0.015580957578357608,0.0
5,0.092,0.199,0.08857808857808858,0.20279720279720279,0.15226427777906149,0.15163439279764082,0.8303525006778221,0.8072882702066136,0.004670906496399622,0.003668928396574646,0.0,0.00470083706065189,0.0036690683950461375,0.0,0.004639364416094048,0.003670688693807026,0.00773085284952801,0.00630727768049868,0.0
6,0.089,0.214,0.06526806526806526,0.23543123543123542,0.16681636294395688,0.1760222653158463,0.8202283583175255,0.8109796624594008,0.009316191940221735,0.007881923941721117,0.0,0.009419065680274133,0.007882321982263806,0.0,0.009211788306664307,0.00788388178438876,0.015776466839156126,0.013546730807834476,0.0
7,0.107,0.187,0.08391608391608392,0.17715617715617715,0.14403982573000124,0.1436580914289798,0.8179699159977871,0.8869342773616208,0.003884495975255814,0.0028104556143149564,0.0,0.003919605370166223,0.0028106701079406693,0.0,0.0038480106489525443,0.0028106934387349385,0.006272140904374782,0.004829563461147312,0.0
8,0.095,0.198,0.08158508158508158,0.21212121212121213,0.15752521892514582,0.159838587689739,0.8222859304397293,0.8703861276030322,0.0028178860106839467,0.0022948795248984586,0.0,0.0028331401635627233,0.002295018543102482,0.0,0.0028008179397046888,0.0022953930009547304,0.0046308433417625704,0.003944132082712589,0.0
9,0.101,0.208,0.10256410256410256,0.1888111888111888,0.152932062845432,0.1526459409938373,0.8047516591199453,0.8019183257196134,0.0034145844157602153,0.0027291898230423976,0.0,0.003450416814217912,0.0027293781047466412,0.0,0.0033769304216895307,0.0027293597043769676,0.005526908449049432,0.004689809183359294,0.0
